year, anomaly
1.979153846153846189e+03, -3.780000000000000027e-01
1.979230769230769283e+03, 2.230000000000000038e-01
1.979307692307692378e+03, 3.799999999999999906e-02
1.979384615384615472e+03, -8.999999999999999667e-02
1.979461538461538566e+03, 4.700000000000000011e-02
1.979538461538461434e+03, -1.970000000000000084e-01
1.979615384615384528e+03, 1.000000000000000021e-02
1.979692307692307622e+03, 1.809999999999999942e-01
1.979769230769230717e+03, 2.200000000000000011e-01
1.979846153846153811e+03, 2.039999999999999869e-01
1.979923076923076906e+03, 8.219999999999999529e-01
1.980076923076923094e+03, 2.349999999999999867e-01
1.980153846153846189e+03, 4.079999999999999738e-01
1.980230769230769283e+03, 1.069999999999999979e-01
1.980307692307692378e+03, 4.959999999999999964e-01
1.980384615384615472e+03, 4.859999999999999876e-01
1.980461538461538566e+03, 1.380000000000000115e-01
1.980538461538461434e+03, 4.380000000000000004e-01
1.980615384615384528e+03, 3.390000000000000235e-01
1.980692307692307622e+03, 2.790000000000000258e-01
1.980769230769230717e+03, 1.570000000000000007e-01
1.980846153846153811e+03, 6.119999999999999885e-01
1.980923076923076906e+03, 2.369999999999999885e-01
1.981076923076923094e+03, 1.112000000000000099e+00
1.981153846153846189e+03, 7.940000000000000391e-01
1.981230769230769283e+03, 9.789999999999999813e-01
1.981307692307692378e+03, 5.540000000000000480e-01
1.981384615384615472e+03, 2.869999999999999774e-01
1.981461538461538566e+03, 3.180000000000000049e-01
1.981538461538461434e+03, 4.079999999999999738e-01
1.981615384615384528e+03, 6.850000000000000533e-01
1.981692307692307622e+03, 1.340000000000000080e-01
1.981769230769230717e+03, 1.899999999999999953e-02
1.981846153846153811e+03, 1.869999999999999996e-01
1.981923076923076906e+03, 7.389999999999999902e-01
1.982076923076923094e+03, -1.559999999999999998e-01
1.982153846153846189e+03, 8.100000000000000255e-02
1.982230769230769283e+03, -3.659999999999999920e-01
1.982307692307692378e+03, 6.300000000000000044e-02
1.982384615384615472e+03, 8.300000000000000433e-02
1.982461538461538566e+03, -2.010000000000000120e-01
1.982538461538461434e+03, 2.489999999999999991e-01
1.982615384615384528e+03, -1.899999999999999953e-02
1.982692307692307622e+03, -2.000000000000000042e-03
1.982769230769230717e+03, -1.209999999999999964e-01
1.982846153846153811e+03, -1.219999999999999973e-01
1.982923076923076906e+03, 5.520000000000000462e-01
1.983076923076923094e+03, 7.269999999999999796e-01
1.983153846153846189e+03, 6.909999999999999476e-01
1.983230769230769283e+03, 4.460000000000000075e-01
1.983307692307692378e+03, 2.879999999999999782e-01
1.983384615384615472e+03, 4.709999999999999742e-01
1.983461538461538566e+03, 3.899999999999999994e-02
1.983538461538461434e+03, 9.700000000000000289e-02
1.983615384615384528e+03, 4.789999999999999813e-01
1.983692307692307622e+03, 6.540000000000000258e-01
1.983769230769230717e+03, 1.029999999999999943e-01
1.983846153846153811e+03, 6.879999999999999449e-01
1.983923076923076906e+03, 8.400000000000000522e-02
1.984076923076923094e+03, 2.670000000000000151e-01
1.984153846153846189e+03, -1.059999999999999970e-01
1.984230769230769283e+03, 3.980000000000000204e-01
1.984307692307692378e+03, 6.099999999999999867e-02
1.984384615384615472e+03, 7.209999999999999742e-01
1.984461538461538566e+03, 4.200000000000000261e-02
1.984538461538461434e+03, 1.290000000000000036e-01
1.984615384615384528e+03, 1.250000000000000000e-01
1.984692307692307622e+03, -4.200000000000000261e-02
1.984769230769230717e+03, 1.700000000000000122e-02
1.984846153846153811e+03, -3.210000000000000075e-01
1.984923076923076906e+03, -6.059999999999999831e-01
1.985076923076923094e+03, 2.959999999999999853e-01
1.985153846153846189e+03, -5.020000000000000018e-01
1.985230769230769283e+03, 2.179999999999999993e-01
1.985307692307692378e+03, 1.940000000000000058e-01
1.985384615384615472e+03, 1.409999999999999865e-01
1.985461538461538566e+03, 1.250000000000000000e-01
1.985538461538461434e+03, -3.300000000000000155e-01
1.985615384615384528e+03, 2.570000000000000062e-01
1.985692307692307622e+03, -6.500000000000000222e-02
1.985769230769230717e+03, -4.200000000000000261e-02
1.985846153846153811e+03, -1.270000000000000018e-01
1.985923076923076906e+03, 2.599999999999999881e-02
1.986076923076923094e+03, 5.929999999999999716e-01
1.986153846153846189e+03, 8.020000000000000462e-01
1.986230769230769283e+03, 5.540000000000000480e-01
1.986307692307692378e+03, 4.959999999999999964e-01
1.986384615384615472e+03, 3.029999999999999916e-01
1.986461538461538566e+03, 6.000000000000000125e-03
1.986538461538461434e+03, -2.000000000000000042e-03
1.986615384615384528e+03, 1.769999999999999907e-01
1.986692307692307622e+03, -1.640000000000000069e-01
1.986769230769230717e+03, -6.900000000000000577e-02
1.986846153846153811e+03, -1.620000000000000051e-01
1.986923076923076906e+03, -2.199999999999999872e-02
1.987076923076923094e+03, 4.349999999999999978e-01
1.987153846153846189e+03, 9.230000000000000426e-01
1.987230769230769283e+03, -2.000000000000000042e-03
1.987307692307692378e+03, 1.849999999999999978e-01
1.987384615384615472e+03, 2.369999999999999885e-01
1.987461538461538566e+03, 4.749999999999999778e-01
1.987538461538461434e+03, 6.019999999999999796e-01
1.987615384615384528e+03, 8.100000000000000255e-02
1.987692307692307622e+03, 4.430000000000000049e-01
1.987769230769230717e+03, 2.310000000000000109e-01
1.987846153846153811e+03, -1.499999999999999944e-02
1.987923076923076906e+03, 7.249999999999999778e-01
1.988076923076923094e+03, 7.339999999999999858e-01
1.988153846153846189e+03, 2.089999999999999913e-01
1.988230769230769283e+03, 6.680000000000000382e-01
1.988307692307692378e+03, 5.679999999999999494e-01
1.988384615384615472e+03, 5.649999999999999467e-01
1.988461538461538566e+03, 6.430000000000000160e-01
1.988538461538461434e+03, 4.749999999999999778e-01
1.988615384615384528e+03, 7.530000000000000027e-01
1.988692307692307622e+03, 6.610000000000000320e-01
1.988769230769230717e+03, 6.169999999999999929e-01
1.988846153846153811e+03, 2.010000000000000120e-01
1.988923076923076906e+03, 5.929999999999999716e-01
1.989076923076923094e+03, 5.000000000000000104e-03
1.989153846153846189e+03, 4.149999999999999800e-01
1.989230769230769283e+03, 5.540000000000000480e-01
1.989307692307692378e+03, 2.780000000000000249e-01
1.989384615384615472e+03, -6.000000000000000125e-03
1.989461538461538566e+03, 3.200000000000000067e-02
1.989538461538461434e+03, 3.160000000000000031e-01
1.989615384615384528e+03, 3.310000000000000164e-01
1.989692307692307622e+03, 3.689999999999999947e-01
1.989769230769230717e+03, 3.980000000000000204e-01
1.989846153846153811e+03, 9.700000000000000289e-02
1.989923076923076906e+03, 6.520000000000000240e-01
1.990076923076923094e+03, 5.250000000000000222e-01
1.990153846153846189e+03, 4.749999999999999778e-01
1.990230769230769283e+03, 1.512999999999999901e+00
1.990307692307692378e+03, 7.349999999999999867e-01
1.990384615384615472e+03, 5.450000000000000400e-01
1.990461538461538566e+03, 4.540000000000000147e-01
1.990538461538461434e+03, 4.839999999999999858e-01
1.990615384615384528e+03, 3.119999999999999996e-01
1.990692307692307622e+03, 2.039999999999999869e-01
1.990769230769230717e+03, 4.670000000000000262e-01
1.990846153846153811e+03, 8.299999999999999600e-01
1.990923076923076906e+03, 6.440000000000000169e-01
1.991076923076923094e+03, 5.200000000000000178e-01
1.991153846153846189e+03, 8.229999999999999538e-01
1.991230769230769283e+03, 2.889999999999999791e-01
1.991307692307692378e+03, 8.030000000000000471e-01
1.991384615384615472e+03, 3.370000000000000218e-01
1.991461538461538566e+03, 8.070000000000000506e-01
1.991538461538461434e+03, 6.750000000000000444e-01
1.991615384615384528e+03, 5.020000000000000018e-01
1.991692307692307622e+03, 6.350000000000000089e-01
1.991769230769230717e+03, 3.870000000000000107e-01
1.991846153846153811e+03, 3.260000000000000120e-01
1.991923076923076906e+03, 2.640000000000000124e-01
1.992076923076923094e+03, 8.719999999999999973e-01
1.992153846153846189e+03, 6.979999999999999538e-01
1.992230769230769283e+03, 7.259999999999999787e-01
1.992307692307692378e+03, 1.529999999999999971e-01
1.992384615384615472e+03, 2.419999999999999929e-01
1.992461538461538566e+03, 1.179999999999999938e-01
1.992538461538461434e+03, -1.529999999999999971e-01
1.992615384615384528e+03, -4.800000000000000100e-02
1.992692307692307622e+03, -3.870000000000000107e-01
1.992769230769230717e+03, -5.000000000000000278e-02
1.992846153846153811e+03, -2.129999999999999949e-01
1.992923076923076906e+03, 2.829999999999999738e-01
1.993076923076923094e+03, 5.580000000000000515e-01
1.993153846153846189e+03, 5.280000000000000249e-01
1.993230769230769283e+03, 6.780000000000000471e-01
1.993307692307692378e+03, 2.560000000000000053e-01
1.993384615384615472e+03, 2.059999999999999887e-01
1.993461538461538566e+03, 6.800000000000000488e-02
1.993538461538461434e+03, 2.879999999999999782e-01
1.993615384615384528e+03, 4.000000000000000083e-02
1.993692307692307622e+03, -9.800000000000000377e-02
1.993769230769230717e+03, 2.310000000000000109e-01
1.993846153846153811e+03, -3.609999999999999876e-01
1.993923076923076906e+03, 2.459999999999999964e-01
1.994076923076923094e+03, 2.879999999999999782e-01
1.994153846153846189e+03, -4.349999999999999978e-01
1.994230769230769283e+03, 4.749999999999999778e-01
1.994307692307692378e+03, 5.819999999999999618e-01
1.994384615384615472e+03, 3.980000000000000204e-01
1.994461538461538566e+03, 6.770000000000000462e-01
1.994538461538461434e+03, 3.659999999999999920e-01
1.994615384615384528e+03, 1.670000000000000095e-01
1.994692307692307622e+03, 4.689999999999999725e-01
1.994769230769230717e+03, 6.209999999999999964e-01
1.994846153846153811e+03, 6.630000000000000338e-01
1.994923076923076906e+03, 2.999999999999999889e-01
1.995076923076923094e+03, 8.319999999999999618e-01
1.995153846153846189e+03, 1.409999999999999920e+00
1.995230769230769283e+03, 7.039999999999999591e-01
1.995307692307692378e+03, 5.500000000000000444e-01
1.995384615384615472e+03, 2.610000000000000098e-01
1.995461538461538566e+03, 7.039999999999999591e-01
1.995538461538461434e+03, 7.950000000000000400e-01
1.995615384615384528e+03, 8.139999999999999458e-01
1.995692307692307622e+03, 5.390000000000000346e-01
1.995769230769230717e+03, 7.159999999999999698e-01
1.995846153846153811e+03, 6.450000000000000178e-01
1.995923076923076906e+03, 3.250000000000000111e-01
1.996076923076923094e+03, 1.429999999999999882e-01
1.996153846153846189e+03, 7.510000000000000009e-01
1.996230769230769283e+03, 2.580000000000000071e-01
1.996307692307692378e+03, 2.620000000000000107e-01
1.996384615384615472e+03, 2.889999999999999791e-01
1.996461538461538566e+03, 2.260000000000000064e-01
1.996538461538461434e+03, 5.110000000000000098e-01
1.996615384615384528e+03, 7.680000000000000160e-01
1.996692307692307622e+03, 2.469999999999999973e-01
1.996769230769230717e+03, 1.340000000000000080e-01
1.996846153846153811e+03, 4.470000000000000084e-01
1.996923076923076906e+03, 5.280000000000000249e-01
1.997076923076923094e+03, 4.339999999999999969e-01
1.997153846153846189e+03, 5.400000000000000355e-01
1.997230769230769283e+03, 7.399999999999999911e-01
1.997307692307692378e+03, 4.500000000000000111e-01
1.997384615384615472e+03, 2.959999999999999853e-01
1.997461538461538566e+03, 6.690000000000000391e-01
1.997538461538461434e+03, 2.419999999999999929e-01
1.997615384615384528e+03, 4.219999999999999862e-01
1.997692307692307622e+03, 6.330000000000000071e-01
1.997769230769230717e+03, 7.289999999999999813e-01
1.997846153846153811e+03, 7.279999999999999805e-01
1.997923076923076906e+03, 6.300000000000000044e-01
1.998076923076923094e+03, 6.300000000000000044e-01
1.998153846153846189e+03, 1.600000000000000089e+00
1.998230769230769283e+03, 7.710000000000000187e-01
1.998307692307692378e+03, 9.539999999999999591e-01
1.998384615384615472e+03, 9.949999999999999956e-01
1.998461538461538566e+03, 1.050999999999999934e+00
1.998538461538461434e+03, 1.002999999999999892e+00
1.998615384615384528e+03, 1.054000000000000048e+00
1.998692307692307622e+03, 6.109999999999999876e-01
1.998769230769230717e+03, 5.629999999999999449e-01
1.998846153846153811e+03, 2.790000000000000258e-01
1.998923076923076906e+03, 8.599999999999999867e-01
1.999076923076923094e+03, 7.920000000000000373e-01
1.999153846153846189e+03, 1.453000000000000069e+00
1.999230769230769283e+03, 2.660000000000000142e-01
1.999307692307692378e+03, 4.179999999999999827e-01
1.999384615384615472e+03, 4.269999999999999907e-01
1.999461538461538566e+03, 5.839999999999999636e-01
1.999538461538461434e+03, 5.380000000000000338e-01
1.999615384615384528e+03, 5.280000000000000249e-01
1.999692307692307622e+03, 6.580000000000000293e-01
1.999769230769230717e+03, 6.149999999999999911e-01
1.999846153846153811e+03, 4.819999999999999840e-01
1.999923076923076906e+03, 7.680000000000000160e-01
2.000076923076923094e+03, 2.030000000000000138e-01
2.000153846153846189e+03, 9.519999999999999574e-01
2.000230769230769283e+03, 9.669999999999999707e-01
2.000307692307692378e+03, 1.129000000000000004e+00
2.000384615384615472e+03, 6.069999999999999840e-01
2.000461538461538566e+03, 6.069999999999999840e-01
2.000538461538461434e+03, 5.260000000000000231e-01
2.000615384615384528e+03, 7.069999999999999618e-01
2.000692307692307622e+03, 5.060000000000000053e-01
2.000769230769230717e+03, 9.600000000000000200e-02
2.000846153846153811e+03, 2.159999999999999976e-01
2.000923076923076906e+03, 4.900000000000000189e-02
2.001076923076923094e+03, 5.839999999999999636e-01
2.001153846153846189e+03, 4.969999999999999973e-01
2.001230769230769283e+03, 9.749999999999999778e-01
2.001307692307692378e+03, 8.159999999999999476e-01
2.001384615384615472e+03, 1.004000000000000004e+00
2.001461538461538566e+03, 6.540000000000000258e-01
2.001538461538461434e+03, 8.439999999999999725e-01
2.001615384615384528e+03, 5.989999999999999769e-01
2.001692307692307622e+03, 6.939999999999999503e-01
2.001769230769230717e+03, 5.290000000000000258e-01
2.001846153846153811e+03, 1.187999999999999945e+00
2.001923076923076906e+03, 6.979999999999999538e-01
2.002076923076923094e+03, 1.286999999999999922e+00
2.002153846153846189e+03, 1.463000000000000078e+00
2.002230769230769283e+03, 1.514000000000000012e+00
2.002307692307692378e+03, 8.040000000000000480e-01
2.002384615384615472e+03, 9.629999999999999671e-01
2.002461538461538566e+03, 6.129999999999999893e-01
2.002538461538461434e+03, 1.024000000000000021e+00
2.002615384615384528e+03, 7.249999999999999778e-01
2.002692307692307622e+03, 8.950000000000000178e-01
2.002769230769230717e+03, 5.819999999999999618e-01
2.002846153846153811e+03, 7.860000000000000320e-01
2.002923076923076906e+03, 2.039999999999999869e-01
2.003076923076923094e+03, 1.221000000000000085e+00
2.003153846153846189e+03, 8.499999999999999778e-01
2.003230769230769283e+03, 7.760000000000000231e-01
2.003307692307692378e+03, 7.179999999999999716e-01
2.003384615384615472e+03, 8.770000000000000018e-01
2.003461538461538566e+03, 5.370000000000000329e-01
2.003538461538461434e+03, 6.410000000000000142e-01
2.003615384615384528e+03, 8.579999999999999849e-01
2.003692307692307622e+03, 8.579999999999999849e-01
2.003769230769230717e+03, 1.004999999999999893e+00
2.003846153846153811e+03, 6.099999999999999867e-01
2.003923076923076906e+03, 1.324000000000000066e+00
2.004076923076923094e+03, 7.880000000000000338e-01
2.004153846153846189e+03, 1.260000000000000009e+00
2.004230769230769283e+03, 1.074999999999999956e+00
2.004307692307692378e+03, 8.349999999999999645e-01
2.004384615384615472e+03, 2.869999999999999774e-01
2.004461538461538566e+03, 4.400000000000000022e-01
2.004538461538461434e+03, -1.600000000000000033e-02
2.004615384615384528e+03, 3.729999999999999982e-01
2.004692307692307622e+03, 5.799999999999999600e-01
2.004769230769230717e+03, 7.369999999999999885e-01
2.004846153846153811e+03, 1.211999999999999966e+00
2.004923076923076906e+03, 4.839999999999999858e-01
2.005076923076923094e+03, 1.072000000000000064e+00
2.005153846153846189e+03, 6.949999999999999512e-01
2.005230769230769283e+03, 1.280999999999999917e+00
2.005307692307692378e+03, 1.229999999999999982e+00
2.005384615384615472e+03, 9.499999999999999556e-01
2.005461538461538566e+03, 1.014999999999999902e+00
2.005538461538461434e+03, 8.579999999999999849e-01
2.005615384615384528e+03, 6.810000000000000497e-01
2.005692307692307622e+03, 1.143999999999999906e+00
2.005769230769230717e+03, 1.169999999999999929e+00
2.005846153846153811e+03, 1.300000000000000044e+00
2.005923076923076906e+03, 1.088000000000000078e+00
2.006076923076923094e+03, 5.520000000000000462e-01
2.006153846153846189e+03, 1.171999999999999931e+00
2.006230769230769283e+03, 1.044999999999999929e+00
2.006307692307692378e+03, 6.029999999999999805e-01
2.006384615384615472e+03, 4.809999999999999831e-01
2.006461538461538566e+03, 9.659999999999999698e-01
2.006538461538461434e+03, 6.820000000000000506e-01
2.006615384615384528e+03, 1.042000000000000037e+00
2.006692307692307622e+03, 8.189999999999999503e-01
2.006769230769230717e+03, 8.719999999999999973e-01
2.006846153846153811e+03, 8.209999999999999520e-01
2.006923076923076906e+03, 1.171999999999999931e+00
2.007076923076923094e+03, 1.812000000000000055e+00
2.007153846153846189e+03, 9.779999999999999805e-01
2.007230769230769283e+03, 1.217999999999999972e+00
2.007307692307692378e+03, 1.399000000000000021e+00
2.007384615384615472e+03, 1.225000000000000089e+00
2.007461538461538566e+03, 8.469999999999999751e-01
2.007538461538461434e+03, 8.780000000000000027e-01
2.007615384615384528e+03, 9.419999999999999485e-01
2.007692307692307622e+03, 8.870000000000000107e-01
2.007769230769230717e+03, 9.330000000000000515e-01
2.007846153846153811e+03, 9.569999999999999618e-01
2.007923076923076906e+03, 7.199999999999999734e-01
2.008076923076923094e+03, 9.099999999999999756e-02
2.008153846153846189e+03, 3.250000000000000111e-01
2.008230769230769283e+03, 1.635000000000000009e+00
2.008307692307692378e+03, 8.790000000000000036e-01
2.008384615384615472e+03, 7.640000000000000124e-01
2.008461538461538566e+03, 6.889999999999999458e-01
2.008538461538461434e+03, 8.159999999999999476e-01
2.008615384615384528e+03, 5.300000000000000266e-01
2.008692307692307622e+03, 7.299999999999999822e-01
2.008769230769230717e+03, 1.000000000000000000e+00
2.008846153846153811e+03, 1.096000000000000085e+00
2.008923076923076906e+03, 5.530000000000000471e-01
2.009076923076923094e+03, 9.360000000000000542e-01
2.009153846153846189e+03, 8.329999999999999627e-01
2.009230769230769283e+03, 7.940000000000000391e-01
2.009307692307692378e+03, 9.100000000000000311e-01
2.009384615384615472e+03, 8.169999999999999485e-01
2.009461538461538566e+03, 7.520000000000000018e-01
2.009538461538461434e+03, 8.689999999999999947e-01
2.009615384615384528e+03, 7.950000000000000400e-01
2.009692307692307622e+03, 1.078000000000000069e+00
2.009769230769230717e+03, 7.109999999999999654e-01
2.009846153846153811e+03, 9.080000000000000293e-01
2.009923076923076906e+03, 4.859999999999999876e-01
2.010076923076923094e+03, 9.959999999999999964e-01
2.010153846153846189e+03, 1.124000000000000110e+00
2.010230769230769283e+03, 1.453999999999999959e+00
2.010307692307692378e+03, 1.227999999999999980e+00
2.010384615384615472e+03, 1.104999999999999982e+00
2.010461538461538566e+03, 9.519999999999999574e-01
2.010538461538461434e+03, 8.359999999999999654e-01
2.010615384615384528e+03, 9.040000000000000258e-01
2.010692307692307622e+03, 7.940000000000000391e-01
2.010769230769230717e+03, 1.038000000000000034e+00
2.010846153846153811e+03, 1.338999999999999968e+00
2.010923076923076906e+03, 4.520000000000000129e-01
2.011076923076923094e+03, 5.280000000000000249e-01
2.011153846153846189e+03, 4.829999999999999849e-01
2.011230769230769283e+03, 8.129999999999999449e-01
2.011307692307692378e+03, 1.034999999999999920e+00
2.011384615384615472e+03, 6.999999999999999556e-01
2.011461538461538566e+03, 9.090000000000000302e-01
2.011538461538461434e+03, 1.135000000000000009e+00
2.011615384615384528e+03, 1.141000000000000014e+00
2.011692307692307622e+03, 8.289999999999999591e-01
2.011769230769230717e+03, 9.389999999999999458e-01
2.011846153846153811e+03, 6.850000000000000533e-01
2.011923076923076906e+03, 8.309999999999999609e-01
2.012076923076923094e+03, 4.209999999999999853e-01
2.012153846153846189e+03, 3.790000000000000036e-01
2.012230769230769283e+03, 7.349999999999999867e-01
2.012307692307692378e+03, 1.199999999999999956e+00
2.012384615384615472e+03, 1.304999999999999938e+00
2.012461538461538566e+03, 9.669999999999999707e-01
2.012538461538461434e+03, 6.310000000000000053e-01
2.012615384615384528e+03, 8.529999999999999805e-01
2.012692307692307622e+03, 9.639999999999999680e-01
2.012769230769230717e+03, 9.729999999999999760e-01
2.012846153846153811e+03, 1.066999999999999948e+00
2.012923076923076906e+03, 3.230000000000000093e-01
2.013076923076923094e+03, 1.016000000000000014e+00
2.013153846153846189e+03, 9.669999999999999707e-01
2.013230769230769283e+03, 9.330000000000000515e-01
2.013307692307692378e+03, 5.310000000000000275e-01
2.013384615384615472e+03, 8.129999999999999449e-01
2.013461538461538566e+03, 1.088000000000000078e+00
2.013538461538461434e+03, 6.710000000000000409e-01
2.013615384615384528e+03, 9.190000000000000391e-01
2.013692307692307622e+03, 1.949999999999999956e+00
